Date,Receipt Number,Line Type,Customer Code,Customer Name,Note,Quantity,Subtotal,Sales Tax,Discount,Loyalty,Total,Paid,Details,Register,User,Status,Sku,AccountCodeSale,AccountCodePurchase,State,Attributes
2026-05-17 15:07:32,536,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,Bar IIICardigan_Zi / Orange X Pink / S / 14.85,,,,10002759,,,,
2026-05-17 15:07:32,536,Sale Line,,,,1.00000,35.99000,3.32908,0.00000,0.00000,39.31908,,Candies Pink Jacket Size XL,,,,10008480,,,,
2026-05-17 15:07:32,536,Sale Line,,,,1.00000,54.99000,5.08658,0.00000,0.00000,60.07658,,Kate Spade PInk Lola Tote Bag,,,,10008443,,,,
2026-05-17 15:07:26,536,Payment,,,,,,,,,,123.42000,Lightspeed Payments,,,,,,,,
2026-05-17 15:04:16,535,Sale,WALKIN,,,1,19.99,1.85,0.00000,0.00000,21.84,,1 X NineWest/BluedenimHeels/Size8,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 15:04:16,535,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,NineWest/BluedenimHeels/Size8,,,,10008306,,,,
2026-05-17 15:04:08,535,Payment,,,,,,,,,,21.84000,Lightspeed Payments,,,,,,,,
2026-05-17 15:00:51,534,Sale,WALKIN,,,2,55.98,5.18,0.00000,0.00000,61.16,,1 X Christopher Banks Green Jacket XL + 1 X LenaG/CreamBttnBlazer/Size12,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 15:00:51,534,Sale Line,,,,1.00000,27.99000,2.58908,0.00000,0.00000,30.57908,,Christopher Banks Green Jacket XL,,,,10008490,,,,
2026-05-17 15:00:51,534,Sale Line,,,,1.00000,27.99000,2.58908,0.00000,0.00000,30.57908,,LenaG/CreamBttnBlazer/Size12,,,,10008543,,,,
2026-05-17 15:00:41,534,Payment,,,,,,,,,,61.16000,Lightspeed Payments,,,,,,,,
2026-05-17 14:52:31,533,Sale,WALKIN,,,3,187.98,17.39,0.00000,0.00000,205.37,,1 X GraceK/BlkBlouse/SizeS + 1 X BCBG Maxmara Brown Sundress/Size M + 1 X FarmRio/PinkMulticolDress/SizeL,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 14:52:31,533,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,GraceK/BlkBlouse/SizeS,,,,10004464,,,,
2026-05-17 14:52:31,533,Sale Line,,,,1.00000,27.99000,2.58908,0.00000,0.00000,30.57908,,BCBG Maxmara Brown Sundress/Size M,,,,10006807,,,,
2026-05-17 14:52:31,533,Sale Line,,,,1.00000,135.00000,12.48750,0.00000,0.00000,147.48750,,FarmRio/PinkMulticolDress/SizeL,,,,10004376,,,,
2026-05-17 14:51:47,533,Payment,,,,,,,,,,205.37000,Lightspeed Payments,,,,,,,,
2026-05-17 14:48:02,532,Sale,WALKIN,,,4,87.96,8.14,0.00000,0.00000,96.1,,1 X Anthropologie Gray Crop Top w Tie Back/Size M + 1 X MulticolStripeCropTop/SizeL + 1 X Monteau Green/Beige Jumpsuit S + 1 X Le Lis Orange Romper Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 14:48:02,532,Sale Line,,,,1.00000,23.99000,2.21908,0.00000,0.00000,26.20908,,Anthropologie Gray Crop Top w Tie Back/Size M,,,,10006263,,,,
2026-05-17 14:48:02,532,Sale Line,,,,1.00000,10.99000,1.01658,0.00000,0.00000,12.00658,,MulticolStripeCropTop/SizeL,,,,10008601,,,,
2026-05-17 14:48:02,532,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Monteau Green/Beige Jumpsuit S,,,,10008464,,,,
2026-05-17 14:48:02,532,Sale Line,,,,1.00000,27.99000,2.58908,0.00000,0.00000,30.57908,,Le Lis Orange Romper Size M,,,,10007226,,,,
2026-05-17 14:47:56,532,Payment,,,,,,,,,,96.10000,Lightspeed Payments,,,,,,,,
2026-05-17 14:38:26,531,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X Multi-Patterned Sheer Fitted Dress/Size 2XL,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 14:38:26,531,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Multi-Patterned Sheer Fitted Dress/Size 2XL,,,,10004255,,,,
2026-05-17 14:38:19,531,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-05-17 14:37:41,530,Sale,WALKIN,,,1,48.99,4.53,0.00000,0.00000,53.52,,1 X Maniere De Voir WhtSatin Bustier/  L,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 14:37:41,530,Sale Line,,,,1.00000,48.99000,4.53158,0.00000,0.00000,53.52158,,Maniere De Voir WhtSatin Bustier/  L,,,,10003928,,,,
2026-05-17 14:37:29,530,Payment,,,,,,,,,,53.52000,Lightspeed Payments,,,,,,,,
2026-05-17 14:03:20,529,Sale,WALKIN,,,4,90.96,8.41,0.00000,0.00000,99.37,,1 X Patagonia/PinkShorts/SizeM + 1 X J. Jill Blue/White Pants Size M + 1 X AmericanEagle/RedWhiSkirt/SizeM + 1 X The Normal Pants Yellow/White L,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 14:03:20,529,Sale Line,,,,1.00000,11.99000,1.10908,0.00000,0.00000,13.09908,,Patagonia/PinkShorts/SizeM,,,,10008338,,,,
2026-05-17 14:03:20,529,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,J. Jill Blue/White Pants Size M,,,,10007436,,,,
2026-05-17 14:03:20,529,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,AmericanEagle/RedWhiSkirt/SizeM,,,,10006937,,,,
2026-05-17 14:03:20,529,Sale Line,,,,1.00000,33.99000,3.14408,0.00000,0.00000,37.13408,,The Normal Pants Yellow/White L,,,,10008509,,,,
2026-05-17 14:03:14,529,Payment,,,,,,,,,,99.37000,Lightspeed Payments,,,,,,,,
2026-05-17 13:58:23,528,Sale,WALKIN,,,1,21.99,2.03,0.00000,0.00000,24.02,,1 X GoodChoice/PinkFlowerShoe/Size9.5,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 13:58:23,528,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,GoodChoice/PinkFlowerShoe/Size9.5,,,,10007767,,,,
2026-05-17 13:57:58,528,Payment,,,,,,,,,,24.02000,Lightspeed Payments,,,,,,,,
2026-05-17 13:57:26,527,Sale,WALKIN,,,4,81.96,7.58,0.00000,0.00000,89.54,,1 X Lisette Floral Pants Offwhite/Size M + 1 X Christopher Blue White Pants / Size 4 + 1 X BlackTape/ Strappy Tank/ Pink/ Size M + 1 X Old Navy/ Floral Top/ Pnk&Orng/ Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 13:57:26,527,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Lisette Floral Pants Offwhite/Size M,,,,10005370,,,,
2026-05-17 13:57:26,527,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,Christopher Blue White Pants / Size 4,,,,10007303,,,,
2026-05-17 13:57:26,527,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,BlackTape/ Strappy Tank/ Pink/ Size M,,,,10005094,,,,
2026-05-17 13:57:26,527,Sale Line,,,,1.00000,13.99000,1.29408,0.00000,0.00000,15.28408,,Old Navy/ Floral Top/ Pnk&Orng/ Size M,,,,10005096,,,,
2026-05-17 13:56:44,527,Payment,,,,,,,,,,89.54000,Lightspeed Payments,,,,,,,,
2026-05-17 13:49:19,526,Sale,WALKIN,,,4,96.96,8.97,0.00000,0.00000,105.93,,1 X Altard State Brown Skort S + 1 X ColesceC/Blk&Wh/SizeS + 1 X Alexandria Barlett Black Colorful Capris / Size 8 + 1 X Dana B Black Silk Skirt / Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 13:49:19,526,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,Altard State Brown Skort S,,,,10008508,,,,
2026-05-17 13:49:19,526,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,ColesceC/Blk&Wh/SizeS,,,,10004474,,,,
2026-05-17 13:49:19,526,Sale Line,,,,1.00000,26.99000,2.49658,0.00000,0.00000,29.48658,,Alexandria Barlett Black Colorful Capris / Size 8,,,,10007447,,,,
2026-05-17 13:49:19,526,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Dana B Black Silk Skirt / Size M,,,,10008001,,,,
2026-05-17 13:49:06,526,Payment,,,,,,,,,,105.93000,Lightspeed Payments,,,,,,,,
2026-05-17 13:48:10,525,Sale,WALKIN,,,2,55.99,5.18,0.00000,0.00000,61.17,,1 X XOXO Black Off Shoulder LS w Grommets / Size M + 1 X Caleaas Purple Jacket / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 13:48:10,525,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,XOXO Black Off Shoulder LS w Grommets / Size M,,,,10005261,,,,
2026-05-17 13:48:10,525,Sale Line,,,,1.00000,30.00000,2.77500,0.00000,0.00000,32.77500,,Caleaas Purple Jacket / Size S,,,,10008045,,,,
2026-05-17 13:47:55,525,Payment,,,,,,,,,,61.17000,Lightspeed Payments,,,,,,,,
2026-05-17 13:32:54,524,Sale,WALKIN,,,1,24.99,2.31,0.00000,0.00000,27.3,,1 X black ribbed blouse/xs,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 13:32:54,524,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,black ribbed blouse/xs,,,,10006208,,,,
2026-05-17 13:32:47,524,Payment,,,,,,,,,,27.30000,Lightspeed Payments,,,,,,,,
2026-05-17 12:57:49,523,Sale,WALKIN,,,2,50.98,4.72,0.00000,0.00000,55.7,,1 X BlackScrunchBag + 1 X Zara Sage Green Dress / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 12:57:49,523,Sale Line,,,,1.00000,20.99000,1.94158,0.00000,0.00000,22.93158,,BlackScrunchBag,,,,10007372,,,,
2026-05-17 12:57:49,523,Sale Line,,,,1.00000,29.99000,2.77408,0.00000,0.00000,32.76408,,Zara Sage Green Dress / Size S,,,,10004640,,,,
2026-05-17 12:57:42,523,Payment,,,,,,,,,,55.70000,Lightspeed Payments,,,,,,,,
2026-05-17 12:29:41,522,Sale,WALKIN,,,1,21.99,2.03,0.00000,0.00000,24.02,,1 X BCBGeneration/ Knit Top/ Prp&Wht/ SIze XL,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 12:29:41,522,Sale Line,,,,1.00000,21.99000,2.03408,0.00000,0.00000,24.02408,,BCBGeneration/ Knit Top/ Prp&Wht/ SIze XL,,,,10005076,,,,
2026-05-17 12:29:35,522,Payment,,,,,,,,,,24.02000,Lightspeed Payments,,,,,,,,
2026-05-17 12:26:50,521,Sale,WALKIN,,,11,342.89,31.72,0.00000,0.00000,374.61,,1 X Adrianna Papell Gold Heels/Size 7.5 + 1 X VINTAGE Black SL Dress with White Flowers / Size S + 1 X VINTAGE Shiny Pink Green SS Dress / Size S + 1 X LauraAshley/Gld Kitten/Size 7.5 + 1 X Loft/MulticolPatternSkirt/Size0 + 1 X Laundry Multi-Color Dress Size M + 1 X CharlotteR/BlktoolSkirt/SizeS + 1 X BananaRep/BlkLaceDress/Size0 + 1 X black lace skirt/4 + 1 X FrenchC/BlackDress/Size0 + 1 X BananaRep/BlkDress/Size0,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,Adrianna Papell Gold Heels/Size 7.5,,,,10007071,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,VINTAGE Black SL Dress with White Flowers / Size S,,,,10007113,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,74.99000,6.93658,0.00000,0.00000,81.92658,,VINTAGE Shiny Pink Green SS Dress / Size S,,,,10007471,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,LauraAshley/Gld Kitten/Size 7.5,,,,10004070,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Loft/MulticolPatternSkirt/Size0,,,,10007740,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Laundry Multi-Color Dress Size M,,,,10008455,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,CharlotteR/BlktoolSkirt/SizeS,,,,10008560,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,BananaRep/BlkLaceDress/Size0,,,,10008576,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,29.99000,2.77408,0.00000,0.00000,32.76408,,black lace skirt/4,,,,10007800,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,FrenchC/BlackDress/Size0,,,,10008585,,,,
2026-05-17 12:26:50,521,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,BananaRep/BlkDress/Size0,,,,10008574,,,,
2026-05-17 12:26:25,521,Payment,,,,,,,,,,374.61000,Lightspeed Payments,,,,,,,,
2026-05-17 11:49:21,520,Sale,WALKIN,,,2,49.98,4.62,0.00000,0.00000,54.6,,1 X Akira/Brwn&BlkSheerTop/SizeS + 1 X Patagonia/YellowShorts/SIzeM,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 11:49:21,520,Sale Line,,,,1.00000,28.99000,2.68158,0.00000,0.00000,31.67158,,Akira/Brwn&BlkSheerTop/SizeS,,,,10006412,,,,
2026-05-17 11:49:21,520,Sale Line,,,,1.00000,20.99000,1.94158,0.00000,0.00000,22.93158,,Patagonia/YellowShorts/SIzeM,,,,10008340,,,,
2026-05-17 11:49:17,520,Payment,,,,,,,,,,60.00000,Cash,,,,,,,,
2026-05-17 11:49:21,520,Payment,,,,,,,,,,-5.40000,Cash,,,,,,,,
2026-05-17 11:45:32,519,Sale,WALKIN,,,1,14.99,1.39,0.00000,0.00000,16.38,,1 X Pink & White SL Romper / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 11:45:32,519,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,Pink & White SL Romper / Size S,,,,10007604,,,,
2026-05-17 11:45:26,519,Payment,,,,,,,,,,16.38000,Lightspeed Payments,,,,,,,,
2026-05-17 11:44:25,518,Sale,WALKIN,,,3,50.97,4.71,0.00000,0.00000,55.68,,1 X OldCountyRoad/RedStripeBag + 1 X Brown Tote Bag M/L + 1 X Chelsea & Violet Red Shorts M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 11:44:25,518,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,OldCountyRoad/RedStripeBag,,,,10008307,,,,
2026-05-17 11:44:25,518,Sale Line,,,,1.00000,17.99000,1.66408,0.00000,0.00000,19.65408,,Brown Tote Bag M/L,,,,10008249,,,,
2026-05-17 11:44:25,518,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,Chelsea & Violet Red Shorts M,,,,10008446,,,,
2026-05-17 11:44:18,518,Payment,,,,,,,,,,55.68000,Lightspeed Payments,,,,,,,,
2026-05-17 11:43:30,517,Sale,WALKIN,,,1,26.00,2.41,0.00000,0.00000,28.41,,1 X AUW Blue Camisole Size L,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 11:43:30,517,Sale Line,,,,1.00000,26.00000,2.40500,0.00000,0.00000,28.40500,,AUW Blue Camisole Size L,,,,10008238,,,,
2026-05-17 11:43:25,517,Payment,,,,,,,,,,28.41000,Lightspeed Payments,,,,,,,,
2026-05-17 11:40:34,516,Sale,WALKIN,,,1,23.99,2.22,0.00000,0.00000,26.21,,1 X black and white strip pant/XL,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-17 11:40:34,516,Sale Line,,,,1.00000,23.99000,2.21908,0.00000,0.00000,26.20908,,black and white strip pant/XL,,,,10007810,,,,
2026-05-17 11:40:24,516,Payment,,,,,,,,,,26.21000,Lightspeed Payments,,,,,,,,
2026-05-16 20:13:41,515,Sale,WALKIN,,,1,32.99,3.05,0.00000,0.00000,36.04,,1 X Philosophy Black/White Dress Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 20:13:41,515,Sale Line,,,,1.00000,32.99000,3.05158,0.00000,0.00000,36.04158,,Philosophy Black/White Dress Size S,,,,10007196,,,,
2026-05-16 20:13:17,515,Payment,,,,,,,,,,40.00000,Cash,,,,,,,,
2026-05-16 20:13:41,515,Payment,,,,,,,,,,-3.96000,Cash,,,,,,,,
2026-05-16 19:42:50,514,Sale,WALKIN,,,1,195.00,18.04,0.00000,0.00000,213.04,,1 X Black leather coach purse,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 19:42:50,514,Sale Line,,,,1.00000,195.00000,18.03750,0.00000,0.00000,213.03750,,Black leather coach purse,,,,10006832,,,,
2026-05-16 19:42:34,514,Payment,,,,,,,,,,213.04000,Lightspeed Payments,,,,,,,,
2026-05-16 19:07:23,513,Sale,WALKIN,,,1,18.99,1.76,0.00000,0.00000,20.75,,1 X Nautica Off White Pinstripe Vest Top / Size 4,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 19:07:23,513,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Nautica Off White Pinstripe Vest Top / Size 4,,,,10007721,,,,
2026-05-16 19:07:10,513,Payment,,,,,,,,,,20.75000,Lightspeed Payments,,,,,,,,
2026-05-16 18:58:03,512,Sale,WALKIN,,,1,15.99,1.48,0.00000,0.00000,17.47,,1 X LuckyBrand/ PinkFloyd Tee/ Yllw/ Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 18:58:03,512,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,LuckyBrand/ PinkFloyd Tee/ Yllw/ Size S,,,,10005064,,,,
2026-05-16 18:57:57,512,Payment,,,,,,,,,,20.00000,Cash,,,,,,,,
2026-05-16 18:58:03,512,Payment,,,,,,,,,,-2.53000,Cash,,,,,,,,
2026-05-16 18:57:07,511,Sale,WALKIN,,,1,15.99,1.48,0.00000,0.00000,17.47,,1 X Papaya/DrawStringShirt/SizeM,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 18:57:07,511,Sale Line,,,,1.00000,15.99000,1.47908,0.00000,0.00000,17.46908,,Papaya/DrawStringShirt/SizeM,,,,10006879,,,,
2026-05-16 18:56:58,511,Payment,,,,,,,,,,17.47000,Lightspeed Payments,,,,,,,,
2026-05-16 18:55:30,510,Sale,WALKIN,,,1,14.99,1.39,0.00000,0.00000,16.38,,1 X Known Supply Green SS Shirt / Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 18:55:30,510,Sale Line,,,,1.00000,14.99000,1.38658,0.00000,0.00000,16.37658,,Known Supply Green SS Shirt / Size S,,,,10006641,,,,
2026-05-16 18:55:29,510,Payment,,,,,,,,,,17.00000,Cash,,,,,,,,
2026-05-16 18:55:30,510,Payment,,,,,,,,,,-0.62000,Cash,,,,,,,,
2026-05-16 18:22:12,509,Sale,WALKIN,,,1,17.99,1.66,0.00000,0.00000,19.65,,1 X Cider SS Top Size S,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 18:22:12,509,Sale Line,,,,1.00000,17.99000,1.66408,0.00000,0.00000,19.65408,,Cider SS Top Size S,,,,10008481,,,,
2026-05-16 18:22:07,509,Payment,,,,,,,,,,19.65000,Lightspeed Payments,,,,,,,,
2026-05-16 17:52:50,508,Sale,WALKIN,,,3,69.98,6.47,0.00000,0.00000,76.45,,1 X kimchi blue white blouse/m + 1 X BrynWalker/BrwnBttnDwn/SizeS + 1 X Papaya Dress Multi-Color Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 17:52:50,508,Sale Line,,,,1.00000,25.99000,2.40408,0.00000,0.00000,28.39408,,kimchi blue white blouse/m,,,,10008380,,,,
2026-05-16 17:52:50,508,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,BrynWalker/BrwnBttnDwn/SizeS,,,,10008339,,,,
2026-05-16 17:52:50,508,Sale Line,,,,1.00000,19.00000,1.75750,0.00000,0.00000,20.75750,,Papaya Dress Multi-Color Size M,,,,10007550,,,,
2026-05-16 17:52:44,508,Payment,,,,,,,,,,76.45000,Lightspeed Payments,,,,,,,,
2026-05-16 17:41:06,507,Sale,WALKIN,,,1,59.99,5.55,0.00000,0.00000,65.54,,1 X Silver Dragon Green Blazer Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 17:41:06,507,Sale Line,,,,1.00000,59.99000,5.54908,0.00000,0.00000,65.53908,,Silver Dragon Green Blazer Size M,,,,10007483,,,,
2026-05-16 17:40:54,507,Payment,,,,,,,,,,65.54000,Lightspeed Payments,,,,,,,,
2026-05-16 16:43:25,506,Sale,WALKIN,,,1,40.00,3.70,0.00000,0.00000,43.7,,2 X Flowers + -1 X Discount,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 16:43:25,506,Sale Line,,,,2.00000,45.00000,4.16250,0.00000,0.00000,49.16250,,Flowers,,,,10007594,,,,
2026-05-16 16:43:25,506,Sale Line,,,,-1.00000,-5.00000,-0.46250,0.00000,0.00000,-5.46250,,Discount,,,,vend-discount,,,,
2026-05-16 16:43:18,506,Payment,,,,,,,,,,43.70000,Lightspeed Payments,,,,,,,,
2026-05-16 16:25:06,505,Sale,WALKIN,,,0,21.99,2.03,0.00000,0.00000,24.02,,1 X Plenty/Blue&BlkFlowerDress/Size6 + -1 X Discount,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 16:25:06,505,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Plenty/Blue&BlkFlowerDress/Size6,,,,10006113,,,,
2026-05-16 16:25:06,505,Sale Line,,,,-1.00000,-3.00000,-0.27750,0.00000,0.00000,-3.27750,,Discount,,,,vend-discount,,,,
2026-05-16 16:24:47,505,Payment,,,,,,,,,,24.02000,Lightspeed Payments,,,,,,,,
2026-05-16 16:09:41,504,Sale,WALKIN,,,4,63.48,5.87,0.00000,0.00000,69.35,,1 X Flowers + 1 X Black Crop Top / Size XS + 1 X Loft Sleeveless Blue/White Top M + 1 X REdTOP/SizeM,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 16:09:41,504,Sale Line,,,,1.00000,22.50000,2.08125,0.00000,0.00000,24.58125,,Flowers,,,,10007594,,,,
2026-05-16 16:09:41,504,Sale Line,,,,1.00000,12.00000,1.11000,0.00000,0.00000,13.11000,,Black Crop Top / Size XS,,,,10008287,,,,
2026-05-16 16:09:41,504,Sale Line,,,,1.00000,18.99000,1.75658,0.00000,0.00000,20.74658,,Loft Sleeveless Blue/White Top M,,,,10008250,,,,
2026-05-16 16:09:41,504,Sale Line,,,,1.00000,9.99000,0.92408,0.00000,0.00000,10.91408,,REdTOP/SizeM,,,,10008589,,,,
2026-05-16 16:09:34,504,Payment,,,,,,,,,,69.35000,Lightspeed Payments,,,,,,,,
2026-05-16 16:05:05,503,Sale,WALKIN,,,3,62.97,5.82,0.00000,0.00000,68.79,,1 X Nasty Girl Silver Top Size 10 + 1 X GianiBini/TanCropTankTop/SizeM + 1 X Cinema Pink Lace Tulle Lingerie / Size M,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 16:05:05,503,Sale Line,,,,1.00000,19.99000,1.84908,0.00000,0.00000,21.83908,,Nasty Girl Silver Top Size 10,,,,10007278,,,,
2026-05-16 16:05:05,503,Sale Line,,,,1.00000,17.99000,1.66408,0.00000,0.00000,19.65408,,GianiBini/TanCropTankTop/SizeM,,,,10006875,,,,
2026-05-16 16:05:05,503,Sale Line,,,,1.00000,24.99000,2.31158,0.00000,0.00000,27.30158,,Cinema Pink Lace Tulle Lingerie / Size M,,,,10004782,,,,
2026-05-16 16:04:57,503,Payment,,,,,,,,,,68.79000,Lightspeed Payments,,,,,,,,
2026-05-16 14:40:24,502,Sale,WALKIN,,,3,230.98,21.37,0.00000,0.00000,252.35,,1 X Dazy Blue Sheer LS W Tie Front / Size L + 1 X BananaR/ChainGemNecklace + 1 X Coach Pink Madison Hobo,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 14:40:24,502,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,Dazy Blue Sheer LS W Tie Front / Size L,,,,10005188,,,,
2026-05-16 14:40:24,502,Sale Line,,,,1.00000,22.99000,2.12658,0.00000,0.00000,25.11658,,BananaR/ChainGemNecklace,,,,10007381,,,,
2026-05-16 14:40:24,502,Sale Line,,,,1.00000,195.00000,18.03750,0.00000,0.00000,213.03750,,Coach Pink Madison Hobo,,,,10008270,,,,
2026-05-16 14:40:18,502,Payment,,,,,,,,,,252.35000,Lightspeed Payments,,,,,,,,
2026-05-16 14:08:07,501,Sale,WALKIN,,,3,50.49,4.67,0.00000,0.00000,55.16,,1 X Wild Fable White Dress Size S + 1 X White Flower Ring 1 + 1 X Flowers,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 14:08:07,501,Sale Line,,,,1.00000,19.00000,1.75750,0.00000,0.00000,20.75750,,Wild Fable White Dress Size S,,,,10007562,,,,
2026-05-16 14:08:07,501,Sale Line,,,,1.00000,8.99000,0.83158,0.00000,0.00000,9.82158,,White Flower Ring 1,,,,10003990,,,,
2026-05-16 14:08:07,501,Sale Line,,,,1.00000,22.50000,2.08125,0.00000,0.00000,24.58125,,Flowers,,,,10007594,,,,
2026-05-16 14:08:00,501,Payment,,,,,,,,,,55.16000,Lightspeed Payments,,,,,,,,
2026-05-16 13:41:23,500,Sale,WALKIN,,,1,12.99,1.20,0.00000,0.00000,14.19,,1 X multi colored shortsleeve blouse/m,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 13:41:23,500,Sale Line,,,,1.00000,12.99000,1.20158,0.00000,0.00000,14.19158,,multi colored shortsleeve blouse/m,,,,10008129,,,,
2026-05-16 13:40:50,500,Payment,,,,,,,,,,20.25000,Cash,,,,,,,,
2026-05-16 13:41:23,500,Payment,,,,,,,,,,-6.06000,Cash,,,,,,,,
2026-05-16 13:38:33,499,Sale,WALKIN,,,3,64.97,6.01,0.00000,0.00000,70.98,,1 X Ann Taylor Baby Pink Tank / Size L + 1 X Christina Black/White Sleeveless L + 1 X black and tan design blouse/14,POS 2,tomderobe@gmail.com,CLOSED,,,,closed,
2026-05-16 13:38:33,499,Sale Line,,,,1.00000,23.99000,2.21908,0.00000,0.00000,26.20908,,Ann Taylor Baby Pink Tank / Size L,,,,10006288,,,,
